codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
4639,2610,GP-BRICS-SF,Grupo Parlamentar de Relacionamento com o BRICS,CN,Titular
4639,2111,CME Lei Kandir,Comissão Mista Especial sobre a Lei Kandir - 2017,CN,Suplente
4639,2168,CMO-2018,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização de 2018",CN,Suplente
4639,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Suplente
4639,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Suplente
4639,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Suplente
4639,2614,CCDD,Comissão de Comunicação e Direito Digital,SF,Suplente
4639,2614,CCDD,Comissão de Comunicação e Direito Digital,SF,Suplente
4639,1956,CTFC,"Comissão de Transparência, Governança, Fiscalização e Controle e Defesa do Consumidor",SF,Suplente
4639,50,CMA,Comissão de Meio Ambiente,SF,Suplente
4639,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Suplente
4639,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Suplente
4639,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Suplente
4639,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Suplente
4639,2111,CME Lei Kandir,Comissão Mista Especial sobre a Lei Kandir - 2017,CN,Titular
4639,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Titular
4639,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Titular
4639,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Titular
4639,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Titular
4639,2597,CPIONGS,CPI DAS ONGS,SF,Titular
4639,1956,CTFC,"Comissão de Transparência, Governança, Fiscalização e Controle e Defesa do Consumidor",SF,Titular
4639,1307,CRA,Comissão de Agricultura e Reforma Agrária,SF,Titular
4639,1306,CDR,Comissão de Desenvolvimento Regional e Turismo,SF,Titular
4639,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
4639,50,CMA,Comissão de Meio Ambiente,SF,Titular
4639,59,CI,Comissão de Serviços de Infraestrutura,SF,Titular
4639,1722,COI,Comitê de Avaliação das Inform. sobre Obras e Serviços com Indícios de Irregularidades Graves,CN,Titular
