codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5376,135491,"Altera a Lei nº 10.735, de 11 de setembro de 2003, para aumentar de 10 (dez) para 20 (vinte) salários mínimos a renda máxima para que a pessoa física possa obter crédito com juros subsidiados, para adquirir bens e serviços de tecnologia assistiva destinados a pessoas com deficiência.",Sim,2019,PL
5376,163865,"Requer informações à Senhora Nísia Verônica Trindade Lima, Ministra de Estado da Saúde, sobre as Câmaras Técnicas de Assessoramento estabelecidas pela Portaria GM/MS nº 3.580, de 18 de abril de 2024, bem como informações acerca do Programa Nacional de Triagem Neonatal.",Sim,2024,RQS
5376,162765,"Confere ao município da Estância Turística de Itu, do estado de São Paulo, o Título de “Capital Nacional do Berço da República”.",Sim,2024,PL
5376,162704,Requer a realização de Sessão Especial destinada a celebrar os 45 anos do Sindicato das Entidades Mantenedoras de Estabelecimentos de Ensino Superior no Estado de São Paulo (SEMESP).,Não,2024,RQS
5376,162940,"Requer voto de repúdio ao Sr. Ciro Ferreira Gomes, por suas declarações preconceituosas, misóginas e agressivas contra a Senadora Janaína Farias.",Não,2024,RQS
5376,164389,"Altera os arts. 213 e 217-A do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tornar imprescritível o crime de estupro.",Não,2024,PL
5376,164002,Requer a realização de Sessão Especial destinada a celebrar os 20 anos da Pastoral da Pessoa Idosa (PPI).,Não,2024,RQS
5376,164081,"Requer informações à Senhora Nísia Verônica Trindade Lima, Ministra de Estado da Saúde, sobre a destinação de recursos para o atendimento de pessoas com transtorno do espectro autista no âmbito do Sistema Único de Saúde (SUS).",Sim,2024,RQS
5376,163863,Requer a tramitação conjunta do Projeto de Lei nº 732/2023 com o Projeto de Lei nº 1.532/2023.,Sim,2024,RQS
5376,163300,"Autoriza regime extraordinário fiscal, financeiro e de contratações para atender necessidades decorrentes de calamidade pública ambiental regional ou local.",Não,2024,PEC
5376,163571,Requer realização de Audiência Pública para instruir o PL 6086/2023,Não,2024,REQ
5376,163355,"Requer a realização de Sessão Especial destinada a celebrar os 30 anos da Consultoria de Orçamentos, Fiscalização e Controle do Senado Federal.",Não,2024,RQS
5376,162851,"Declara Patrono da Historiografia Brasileira Francisco Adolfo de Varnhagen, o Visconde de Porto Seguro.",Sim,2024,PL
5376,162787,"Requer licença saúde, no período de 11 a 24/03/2024.",Sim,2024,REQ
5376,163864,Sugere ao Ministério de Estado da Gestão e da Inovação em Serviços Públicos que promova os atos necessários para o provimento adicional de 25% dos candidatos aprovados para os cargos de Auditor Fiscal da Receita Federal do Brasil (AFRFB) e de Analista Tributário da Receita Federal do Brasil (ATRFB).,Sim,2024,INS
5376,163604,"Requer licença saúde, no período de 6 a 12 de maio de 2024.",Sim,2024,REQ
5376,162875,"Requer licença para tratamento da saúde, no período de 25/03 a 01/04/2024.",Sim,2024,REQ
5376,162186,"Requer a inclusão de apoiamento à Proposta de Emenda à Constituição nº 3, de 2024.",Sim,2024,RQS
5376,162060,Requer o desapensamento do Projeto de Lei nº 2712/2019 do Projeto de Lei do Senado nº 236/2012.,Sim,2024,RQS
5376,163861,"Requer licença saúde, no período de 13 a 19 de maio de 2024.",Sim,2024,REQ
5376,163373,"Requer, nos termos do art. 93, I, do Regimento Interno do Senado Federal, a realização de audiência pública, em conjunto com a Comissão de Assuntos Econômicos, com o objetivo de instruir o PL 6086/2023, que “regulamenta o exercício das profissões de Praticante Avançado de Ayurveda, Terapeuta Ayurveda e Consultor de Saúde Ayurveda”.",Sim,2024,REQ
5376,162818,Altera o art. 6º da Constituição Federal para determinar que a cultura é um direito social.,Não,2024,PEC
5376,164319,"Requer, nos termos do art. 93, I, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de instruir o PL 2687/2022, que “classifica o diabetes mellitus tipo 1 (DM1) como deficiência, para todos os efeitos legais”.",Não,2024,REQ
5376,164000,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de discutir o credenciamento, financiamento, funcionamento e avaliação dos centros e serviços de referência em doenças raras no País.",Sim,2024,REQ
5376,164164,"Requer a tramitação conjunta do Projeto de Lei nº 4687/2020 com os Projetos de Lei nºs 226/2021, 2661/2022 e 2687/2022.",Não,2024,RQS
5376,164277,"Requer licença saúde, no período de 17 a 21 de junho de 2024.",Sim,2024,REQ
5376,163564,"Requer licença para desempenhar missão oficial, a fim de participar da 17ª Conferência dos Estados Partes da Convenção sobre os Direitos das Pessoas com Deficiência e de seus encontros bilaterais preparatórios, em Nova Iorque, Estados Unidos.",Sim,2024,REQ
5376,163685,Requer a aprovação do Plano de Trabalho da Comissão Mista Permanente de Migrações Internacionais e Refugiados para o ano de 2024.,Sim,2024,REQ
5376,163237,"Requer informações à Sra. Nísia Trindade Lima, Ministra de Estado da Saúde, sobre o Acordo de Compartilhamento de Risco referente ao medicamento Zolgensma.",Sim,2024,RQS
5376,162032,Requer a realização de Sessão Especial destinada a celebrar o Dia do Professor.,Não,2024,RQS
5376,163967,Requer realização de Sessão de Debates Temáticos destinada a discutir a regulamentação do uso da inteligência artificial no Brasil.,Não,2024,RQS
5376,163828,Altera o art. 6º da Constituição Federal para incluir o esporte como direito social.,Não,2024,PEC
5376,163572,Requer realização de Audiência Pública para instruir o PL 6086/2023,Não,2024,REQ
5376,163052,"Requer licença saúde, no período de 05 a 12/04/2024.",Sim,2024,REQ
5376,162056,"Requer licença saúde, no período de 05 a 10/02/2024.",Sim,2024,REQ
5376,162280,Requer a realização de Sessão Especial destinada a celebrar os 45 anos de criação da Associação Nacional dos Procuradores e das Procuradoras do Trabalho - ANPT.,Não,2024,RQS
5376,162031,Requer a realização de Sessão Especial para celebrar o Dia Internacional da Mulher.,Não,2024,RQS
5376,164422,"Altera o Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para impedir a vitimização secundária no processo e julgamento de crimes sexuais.",Não,2024,PL
5376,163663,Dá nova redação ao § 4º do art. 225 da Constituição Federal para incluir entre os patrimônios nacionais o Pantanal Sul-Mato-Grossense.,Não,2024,PEC
5376,163241,"Requer licença saúde, no período de 22 a 29 de abril de 2024.",Sim,2024,REQ
5376,163249,Requer a realização de Sessão Especial destinada a celebrar os 20 anos do Serviço de Atendimento Móvel de Urgência – SAMU e homenagear todos os profissionais que prestam serviços nesse importante equipamento de saúde pública no Brasil.,Não,2024,RQS
