codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5917,155902,"Desarquivamento dos PLS 499/2018, PLS 257/2017 e PLS 473/2018.",Não,2023,RQS
5917,164258,"Dispõe sobre a criação do Fundo de Responsabilidade de Longo Prazo em Atividades de Captura, Armazenamento e Uso de Carbono (CCUS), com a finalidade de constituir reserva financeira destinada a enfrentar situações de acidentes ambientais decorrentes dessas atividades, bem como disciplina a responsabilidade civil do operador de atividades de captura e estocagem de carbono.",Sim,2024,PL
5917,163088,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de debater o tema “CEITEC”, nos moldes do Plano de Trabalho da Avaliação da Política Pública que trata do tema ""Superação dos obstáculos à inovação no Brasil"".",Sim,2024,REQ
5917,164119,"Altera a Lei nº 8.036, de 11 de maio de 1990, que dispõe sobre o Fundo de Garantia do Tempo de Serviço, e dá outras providências, para incluir entre as hipóteses de movimentação da conta vinculada o acometimento do trabalhador ou de dependente por esclerose múltipla ou esclerose lateral amiotrófica.",Sim,2024,PL
5917,163911,"Requer a inclusão de Yves Nogueira, Presidente do Centro de Excelência em Tecnologia de Software do Recife - Softex Pernambuco, na audiência pública, objeto do REQ 7/2024-CCT, para discutir o tema "" Conecta e Capacita"".",Sim,2024,REQ
5917,164143,"Solicito a retirada da Emenda nº 7, de minha autoria, apresentada ao PL 1107/2023.",Sim,2024,REQ
5917,164504,Requer licença saúde,Sim,2024,REQ
5917,162793,"Requeiro, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal, em face do que dispõe o art. 55, III, da Constituição Federal, licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado, em 26/03/2024.",Sim,2024,REQ
5917,162347,"Requeiro, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal, em face do que dispõe o art. 55, III, da Constituição Federal, licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado, de 05/03/2024 a 07/03/2024.",Sim,2024,REQ
5917,163087,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art.93, II, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de debater o tema “CONECTA e CAPACITA”, nos moldes do Plano de Trabalho da Avaliação da Política Pública que trata do tema ""Superação dos obstáculos à inovação no Brasil"".",Sim,2024,REQ
5917,164680,"Requeiro, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal, em face do que dispõe o art. 55, III, da Constituição Federal, licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado, de 10/07/2024 a 11/07/2024.",Sim,2024,REQ
5917,164257,"Altera a Lei Complementar n.º 182, de 1º de junho de 2021, para a definição e o enquadramento de empresas startups verdes e dá outras providências.",Sim,2024,PLP
5917,162059,"Requer, em aditamento ao Requerimento nº 1.046, de 2023, a inclusão de convidados na Sessão de Debates Temáticos com o objetivo de discutir a obrigatoriedade de vacinação contra Covid-19 em crianças, em virtude de inclusão da vacina no Programa Nacional de Imunização – PNI.",Não,2024,RQS
5917,164259,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal.",Sim,2024,REQ
5917,162632,"Requer a realização de audiência pública, em conjunto com a Comissão de Educação e Cultura, com o objetivo de discutir os desafios do ensino médico no Brasil, incluindo o crescimento no número de escolas médicas, a qualidade do ensino, a atuação interprofissional na competência médica e o papel da tecnologia na medicina.",Não,2024,REQ
5917,164402,"Altera a Lei nº 13.756, de 12 de dezembro de 2018, para destinar a renda de 1 (um) concurso por ano da loteria de prognósticos numéricos ao Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil (Funcap).",Sim,2024,PL
5917,164301,Requer a realização de Sessão Especial destinada a celebrar as Olimpíadas Científicas e do Conhecimento e homenagear seus medalhistas e coordenadores.,Não,2024,RQS
5917,161932,"Requeiro, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal, em face do que dispõe o art. 55, III, da Constituição Federal, licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado, de 06/02/2024 a 08/02/2024.",Sim,2024,REQ
5917,161531,"Requer urgência para a MSF 100/2023, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal.",Sim,2023,REQ
5917,161274,Requer licença de interesse parlamentar,Sim,2023,REQ
5917,161269,Dispõe sobre o regime jurídico aplicável ao Banco Central.,Não,2023,PEC
5917,161307,Abre novo prazo de parcelamento especial de débitos dos municípios com seus Regimes Próprios de Previdência Social dos Servidores Públicos e com o Regime Geral de Previdência Social.,Não,2023,PEC
5917,161378,"Dispõe sobre a indústria do hidrogênio de baixo carbono e suas tipificações, dispõe sobre a respectiva estrutura e fontes de recursos, e altera a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 10.438, de 26 de abril de 2002, a Lei nº 11.488, de 15 de junho de 2007, Lei nº 11.508, de 20 de julho de 2007 e dá outras providências.",Sim,2023,PL
5917,160842,Requerimento de urgência para MSF 69/2023.,Sim,2023,REQ
5917,160841,Requerimento de urgência para MSF 67/2023.,Sim,2023,REQ
5917,160960,"Acrescenta o inciso XIX ao art. 49; modifica o §4º e acrescenta o §8º, ambos no Art. 231, da Constituição Federal.",Não,2023,PEC
5917,160956,"Altera os incisos XVIII e XIX do art. 7° da Constituição Federal, para ampliar a duração da licença-maternidade, licença paternidade e adotante.",Não,2023,PEC
5917,160964,"Requeiro, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal, em face do que dispõe o art. 55, III, da Constituição Federal, licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, em São Paulo, em 09/11/2023.",Sim,2023,REQ
5917,160678,"Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para estabelecer desconto no valor cobrado pela renovação das carteiras de habilitação para condutores com idade igual ou superior a 50 (cinquenta) anos.",Sim,2023,PL
5917,160840,Requerimento de urgência para MSF 66/2023.,Sim,2023,REQ
5917,160551,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 16/2023 - CEsp seja incluído um convidado.",Sim,2023,REQ
5917,160536,"Requer voto de congratulações à doutora Leila Maria Moreira Beltrão Pereira, médica, pernambucana, gastroenterologista e hepatologista, pela eleição para presidente da Sociedade Brasileira de Hepatologia na gestão de 2026–2027.",Sim,2023,RQS
5917,160537,"Requer voto de congratulações ao Diário de Pernambuco, pela passagem dos seus 198 anos de fundação, que ocorrerá no dia 07 de novembro do corrente ano.",Sim,2023,RQS
